POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,ST,CID,Tier,Title,L10,VAR,VLvl,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,CON,PBABIP,HRA,STU vL,CON vL,PBABIP vL,HRA vL,STU vR,CON vR,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,wSB,UBR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
LF,Masataka Yoshida,Masataka,Yoshida,Seattle Stealth,5' 8',190 lbs,L,R,94,Boston Red Sox,BOS,2023,2015+,WBC,84212,Diamond,World Baseball Classic  LF Masataka Yoshida  JPN  2023,0,N,0,90,76,113,94,128,79,64,130,92,124,94,80,108,95,130,4,10,Normal,Normal,Normal,1,1,1,3,1,1,1,3,1,1,1,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,OTT,Normal,1,9,-,-,-,8,8,5,2,47,60,70,-,-,-,-,-,-,56,-,-,13,-,-,-,-,-,56,-,-,51,25,36,48,6,1,10,8,2,2,0,0,0,1,2,2,0,0,0,0,0,1,1,0.8,0.02,1,0.1,0.1,3.90,0,0,0.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,2,1,3,0,3,0,0,0,3.00,0.1,1.063,0,0,9.0,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0
LF,Masataka Yoshida,Masataka,Yoshida,New York Titans,5' 8',190 lbs,L,R,94,Boston Red Sox,BOS,2023,2015+,WBC,84212,Diamond,World Baseball Classic  LF Masataka Yoshida  JPN  2023,0,Y,5,98,83,122,102,138,86,70,140,100,134,102,87,117,103,140,4,10,Normal,Normal,Normal,1,1,1,5,1,1,1,5,1,1,1,5,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,OTT,Normal,1,9,-,-,-,8,8,5,2,47,60,70,-,-,-,-,-,-,60,-,-,15,-,-,-,-,-,60,-,-,51,25,36,48,27,25,110,102,27,21,4,0,2,12,7,6,0,0,0,2,0,17,2,11.2,-0.35,11,-1.1,-0.1,3.77,0,0,0.0,-0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,25,25,50,0,48,2,0,0,1.90,-0.7,.978,0,0,227.0,0,0,38,34,16,11,4,2,5,0,12,1,0.0,-1.1
LF,Masataka Yoshida,Masataka,Yoshida,Grand Rapids Warriors,5' 8',190 lbs,L,R,94,Boston Red Sox,BOS,2023,2015+,WBC,84212,Diamond,World Baseball Classic  LF Masataka Yoshida  JPN  2023,0,N,0,90,76,113,94,128,79,64,130,92,124,94,80,108,95,130,4,10,Normal,Normal,Normal,1,1,1,3,1,1,1,3,1,1,1,3,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,OTT,Normal,1,9,-,-,-,8,8,5,2,47,60,70,-,-,-,-,-,-,56,-,-,13,-,-,-,-,-,56,-,-,51,25,36,48,4,1,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0.2,-0.01,0,-0.3,-0.0,5.67,0,0,0.0,-0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,1,1,3,0,3,0,0,0,3.38,0.1,1.063,0,0,8.0,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0
CL,Trey Yesavage,Trey,Yesavage,Huntsville Sweet Biscuits,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,6,0,1,1,0,3,1,10.2,42,39,6,1,0,0,2,2,2,0,16,0,0,1,1,0,0,0,4,0,0,1.66,161,3,13,0,0,0.6,0.6,0.5,0.53,6,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,Watertown Sword Guys TBD,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,4,0,0,0,1,2,1,7.0,29,28,5,2,0,1,2,2,1,0,8,0,0,0,0,0,0,1,2,0,0,0.65,121,8,4,0,0,0.1,0.1,0.2,2.67,4,0,1,0,1,0,0,0,1.29,0.0,.000,0,0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Trey Yesavage,Trey,Yesavage,Dry Creek Craw Daddies,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0,-0.0,0.0,0.00,0,0,0.0,0.0,5,0,0,1,2,3,1,6.2,29,25,3,2,0,2,4,4,1,0,5,1,0,1,0,0,1,0,2,3,0,2.14,112,6,8,1,0,-0.1,-0.3,-0.1,3.83,5,0,2,1,1,0,0,0,2.70,-0.1,.000,1,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,Herky Hyenas,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,1,1,3,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3,-0.02,0,-0.0,-0.1,3.33,0,0,0.0,0.0,1,1,1,0,0,0,0,6.0,27,26,6,0,0,1,3,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0.79,109,4,5,3,0,0.1,0.1,0.1,1.27,1,1,1,0,0,1,0,0,0.00,-0.8,.000,3,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,New York Brownies,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-0.03,0,-0.2,-0.0,4.00,0,0,0.0,0.0,1,1,0,1,0,0,0,4.0,20,20,4,2,0,2,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0.82,74,2,4,0,0,-0.2,-0.1,-0.1,1.55,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
SP,Trey Yesavage,Trey,Yesavage,London Knights,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,-0.05,0,-0.7,-0.1,2.67,0,0,0.0,0.0,2,2,1,1,0,0,0,11.0,47,41,4,6,2,1,6,6,3,0,10,1,2,0,1,0,0,2,0,0,0,0.86,194,9,11,0,0,-0.0,0.2,0.1,3.60,2,2,2,2,0,0,0,0,1.64,0.1,1.074,0,0,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,Mammoth Moguls,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.01,0,-0.2,-0.0,5.00,0,0,0.0,0.0,1,1,0,0,0,0,0,5.0,23,19,6,0,0,0,2,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1.03,88,3,9,0,0,-0.0,-0.0,0.1,7.56,1,1,0,0,0,0,0,0,0.00,-0.2,.000,0,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,Door County Dockers,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,1,1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,0.04,0,0.5,0.0,4.00,0,0,0.0,-0.1,1,1,1,0,0,0,0,7.0,27,25,4,0,0,1,3,3,1,0,5,0,1,0,1,0,0,1,0,0,0,0.88,101,6,9,0,0,0.1,0.1,0.2,3.62,1,1,2,1,0,1,0,0,1.29,-0.4,.537,0,0,7.0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,MBQ Warriors,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,N,0,15,9,6,11,19,18,9,6,11,19,14,9,6,11,19,33,47,Normal,Pull,Normal,134,64,92,114,136,64,105,114,132,65,84,114,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,61,-,50,6,-,-,56,30,48,61,-,50,6,-,-,56,30,48,23,27,15,23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-0.01,0,-0.2,-0.0,4.00,0,0,0.0,0.0,1,1,0,0,0,0,0,4.0,14,12,0,0,0,0,1,1,2,0,5,0,0,0,1,0,0,0,0,0,0,0.96,69,3,4,0,0,0.1,0.1,0.2,2.58,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Trey Yesavage,Trey,Yesavage,Charlotte Hellcats GH,6' 4',225 lbs,R,R,97,Toronto Blue Jays,TOR,2026,2026,,84648,Diamond,FLF 6 - Future Legend  SP Trey Yesavage  TOR  2026,0,Y,5,18,12,8,14,22,21,12,8,14,22,17,12,8,14,22,33,47,Normal,Pull,Normal,144,70,100,123,147,70,114,123,142,71,91,123,113,-,112,106,-,166,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,69,41,1,1,1,25,27,28,29,55,41,49,66,-,54,7,-,-,60,33,52,66,-,54,7,-,-,60,33,52,23,27,15,23,5,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,-0.18,-1,-2.4,-0.2,4.40,0,0,0.0,0.0,5,5,3,1,0,0,0,27.1,115,111,23,7,0,3,10,10,3,0,32,0,1,0,3,0,0,2,0,0,0,0.97,469,28,19,3,0,0.2,0.8,0.8,2.41,5,5,5,1,4,0,0,0,1.65,-0.3,1.074,3,0,27.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0.0
